hpi_type,hpi_flavor,frequency,level,place_name,place_id,yr,period,index_nsa,index_sa,price,area,bedrooms,bathrooms,stories,mainroad,guestroom,basement,hotwaterheating,airconditioning,parking,prefarea,furnishingstatus
traditional,purchase-only,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2009,2,202.08,202.86,2520000,2880,3,1,1,no,no,no,no,no,0,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2009,3,202.51,202.74,2520000,3180,3,1,1,no,no,no,no,no,0,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2009,4,201.41,201.16,2520000,3000,2,1,2,yes,no,no,no,no,0,no,furnished
traditional,purchase-only,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2009,5,202.87,200.7,2485000,4400,3,1,2,yes,no,no,no,no,0,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2009,6,202.18,198.79,2485000,3000,3,1,2,no,no,no,no,no,0,no,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2009,7,203.12,199.6,2450000,3210,3,1,2,yes,no,yes,no,no,0,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2009,8,203.47,200.04,2450000,3240,2,1,1,no,yes,no,no,no,1,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2009,9,200.76,198.79,2450000,3000,2,1,1,yes,no,no,no,no,1,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2009,10,201.99,199.66,2450000,3500,2,1,1,yes,yes,no,no,no,0,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2009,11,200.73,199.63,2450000,4840,2,1,2,yes,no,no,no,no,0,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2009,12,200.69,200.5,2450000,7700,2,1,1,yes,no,no,no,no,0,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2010,1,199.51,199.75,2408000,3635,2,1,1,no,no,no,no,no,0,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2010,2,200.27,201.29,2380000,2475,3,1,2,yes,no,no,no,no,0,no,furnished
traditional,purchase-only,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2010,3,198.8,199.37,2380000,2787,4,2,2,yes,no,no,no,no,0,no,furnished
traditional,purchase-only,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2010,4,198.38,198.04,2380000,3264,2,1,1,yes,no,no,no,no,0,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2010,5,200.5,198.37,2345000,3640,2,1,1,yes,no,no,no,no,0,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2010,6,202.06,198.37,2310000,3180,2,1,1,yes,no,no,no,no,0,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2010,7,201.45,197.57,2275000,1836,2,1,1,no,no,yes,no,no,0,no,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2010,8,199.44,195.95,2275000,3970,1,1,1,no,no,no,no,no,0,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2010,9,198.11,195.96,2275000,3970,3,1,2,yes,no,yes,no,no,0,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2010,10,199.66,197.31,2240000,1950,3,1,1,no,no,no,yes,no,0,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2010,11,197.48,196.32,2233000,5300,3,1,1,no,no,no,no,yes,0,yes,unfurnished
traditional,purchase-only,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2010,12,194.99,194.86,2135000,3000,2,1,1,no,no,no,no,no,0,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2011,1,193.09,193.52,2100000,2400,3,1,2,yes,no,no,no,no,0,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2011,2,192.07,193.41,2100000,3000,4,1,2,yes,no,no,no,no,0,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2011,3,190.81,191.68,2100000,3360,2,1,1,yes,no,no,no,no,1,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2011,4,193.62,193.25,1960000,3420,5,1,2,no,no,no,no,no,0,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2011,5,192.74,190.62,1890000,1700,3,1,2,yes,no,no,no,no,0,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2011,6,195.18,191.17,1890000,3649,2,1,1,yes,no,no,no,no,0,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2011,7,195.41,191.34,1855000,2990,2,1,1,no,no,no,no,no,1,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2011,8,194.41,190.87,1820000,3000,2,1,1,yes,no,yes,no,no,2,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2011,9,192.96,190.68,1767150,2400,3,1,1,no,no,no,no,no,0,no,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2011,10,191.42,189.23,1750000,3620,2,1,1,yes,no,no,no,no,0,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2011,11,188.91,187.75,1750000,2910,3,1,1,no,no,no,no,no,0,no,furnished
traditional,purchase-only,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2011,12,188.56,188.51,1750000,3850,3,1,2,yes,no,no,no,no,0,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2012,1,189.12,189.79,13300000,7420,4,2,3,yes,no,no,no,yes,2,yes,furnished
traditional,purchase-only,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2012,2,186.58,188.24,12250000,8960,4,4,4,yes,no,no,no,yes,3,no,furnished
traditional,purchase-only,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2012,3,188.93,190.06,12250000,9960,3,2,2,yes,no,yes,no,no,2,yes,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2012,4,189.71,189.31,12215000,7500,4,2,2,yes,no,yes,no,yes,3,yes,furnished
traditional,purchase-only,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2012,5,192.25,190.03,11410000,7420,4,1,2,yes,yes,yes,no,yes,2,no,furnished
traditional,purchase-only,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2012,6,194.23,189.91,10850000,7500,3,3,1,yes,no,yes,no,yes,2,yes,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2012,7,193.72,189.44,10150000,8580,4,3,4,yes,no,no,no,yes,2,yes,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2012,8,193.51,189.76,10150000,16200,5,3,2,yes,no,no,no,no,0,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2012,9,193.72,191.31,9870000,8100,4,1,2,yes,yes,yes,no,yes,2,yes,furnished
traditional,purchase-only,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2012,10,190.95,188.91,9800000,5750,3,2,4,yes,yes,no,no,yes,1,yes,unfurnished
traditional,purchase-only,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2012,11,192.14,191.05,9800000,13200,3,1,2,yes,no,yes,no,yes,2,yes,furnished
traditional,purchase-only,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2012,12,191.58,191.64,9681000,6000,4,3,2,yes,yes,yes,yes,no,2,no,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2013,1,189.84,190.65,9310000,6550,4,2,2,yes,no,no,no,yes,1,yes,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2013,2,190.62,192.66,9240000,3500,4,2,2,yes,no,no,yes,no,2,no,furnished
traditional,purchase-only,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2013,3,191.88,193.1,9240000,7800,3,2,2,yes,no,no,no,no,0,yes,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2013,4,194.29,193.9,9100000,6000,4,1,2,yes,no,yes,no,no,2,no,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2013,5,196.91,194.41,9100000,6600,4,2,2,yes,yes,yes,no,yes,1,yes,unfurnished
traditional,purchase-only,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2013,6,199.23,194.49,8960000,8500,3,2,4,yes,no,no,no,yes,2,no,furnished
traditional,purchase-only,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2013,7,200.16,195.55,8890000,4600,3,2,2,yes,yes,no,no,yes,2,no,furnished
traditional,purchase-only,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2013,8,199.15,195.1,8855000,6420,3,2,2,yes,no,no,no,yes,1,yes,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2013,9,197.85,195.29,8750000,4320,3,1,2,yes,no,yes,yes,no,2,no,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2013,10,197.77,195.84,8680000,7155,3,2,1,yes,yes,yes,no,yes,2,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2013,11,197.33,196.32,8645000,8050,3,1,1,yes,yes,yes,no,yes,1,no,furnished
traditional,purchase-only,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2013,12,195.09,195.21,8645000,4560,3,2,2,yes,yes,yes,no,yes,1,no,furnished
traditional,purchase-only,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2014,1,195.21,196.16,8575000,8800,3,2,2,yes,no,no,no,yes,2,no,furnished
traditional,purchase-only,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2014,2,193.51,195.75,8540000,6540,4,2,2,yes,yes,yes,no,yes,2,yes,furnished
traditional,purchase-only,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2014,3,194.79,195.98,8463000,6000,3,2,4,yes,yes,yes,no,yes,0,yes,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2014,4,197.23,196.86,8400000,8875,3,1,1,yes,no,no,no,no,1,no,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2014,5,200.05,197.29,8400000,7950,5,2,2,yes,no,yes,yes,no,2,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2014,6,202.69,197.77,8400000,5500,4,2,2,yes,no,yes,no,yes,1,yes,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2014,7,202.28,197.48,8400000,7475,3,2,4,yes,no,no,no,yes,2,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2014,8,202.62,198.33,8400000,7000,3,1,4,yes,no,no,no,yes,2,no,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2014,9,199.78,197.17,8295000,4880,4,2,2,yes,no,no,no,yes,1,yes,furnished
traditional,purchase-only,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2014,10,199.86,198.03,8190000,5960,3,3,2,yes,yes,yes,no,no,1,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2014,11,199.88,199.02,8120000,6840,5,1,2,yes,yes,yes,no,yes,1,no,furnished
traditional,purchase-only,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2014,12,199.91,200.14,8080940,7000,3,2,4,yes,no,no,no,yes,2,no,furnished
traditional,purchase-only,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2015,1,198.37,199.32,8043000,7482,3,2,3,yes,no,no,yes,no,1,yes,furnished
traditional,purchase-only,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2015,2,197.67,199.94,7980000,9000,4,2,4,yes,no,no,no,yes,2,no,furnished
traditional,purchase-only,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2015,3,200.11,201.14,7962500,6000,3,1,4,yes,yes,no,no,yes,2,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2015,4,201.08,200.73,7910000,6000,4,2,4,yes,no,no,no,yes,1,no,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2015,5,204.52,201.56,7875000,6550,3,1,2,yes,no,yes,no,yes,0,yes,furnished
traditional,purchase-only,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2015,6,206.73,201.71,7840000,6360,3,2,4,yes,no,no,no,yes,0,yes,furnished
traditional,purchase-only,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2015,7,208.04,203.07,7700000,6480,3,2,4,yes,no,no,no,yes,2,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2015,8,207.9,203.52,7700000,6000,4,2,4,yes,no,no,no,no,2,no,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2015,9,206.13,203.44,7560000,6000,4,2,4,yes,no,no,no,yes,1,no,furnished
traditional,purchase-only,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2015,10,205.98,204.18,7560000,6000,3,2,3,yes,no,no,no,yes,0,no,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2015,11,204.41,203.61,7525000,6000,3,2,4,yes,no,no,no,yes,1,no,furnished
traditional,purchase-only,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2015,12,204.15,204.43,7490000,6600,3,1,4,yes,no,no,no,yes,3,yes,furnished
traditional,purchase-only,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2016,1,202.79,203.76,7455000,4300,3,2,2,yes,no,yes,no,no,1,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2016,2,203.54,205.72,7420000,7440,3,2,1,yes,yes,yes,no,yes,0,yes,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2016,3,205.1,205.93,7420000,7440,3,2,4,yes,no,no,no,no,1,yes,unfurnished
traditional,purchase-only,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2016,4,206.67,206.22,7420000,6325,3,1,4,yes,no,no,no,yes,1,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2016,5,211.02,207.94,7350000,6000,4,2,4,yes,yes,no,no,yes,1,no,furnished
traditional,purchase-only,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2016,6,214.16,209.17,7350000,5150,3,2,4,yes,no,no,no,yes,2,no,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2016,7,214.39,209.35,7350000,6000,3,2,2,yes,yes,no,no,yes,1,no,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2016,8,214.22,209.84,7350000,6000,3,1,2,yes,no,no,no,yes,1,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2016,9,213.49,210.72,7343000,11440,4,1,2,yes,no,yes,no,no,1,yes,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2016,10,213.9,212.11,7245000,9000,4,2,4,yes,yes,no,no,yes,1,yes,furnished
traditional,purchase-only,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2016,11,213.56,212.8,7210000,7680,4,2,4,yes,yes,no,no,yes,1,no,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2016,12,212.31,212.72,7210000,6000,3,2,4,yes,yes,no,no,yes,1,no,furnished
traditional,purchase-only,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2017,1,211.9,212.79,7140000,6000,3,2,2,yes,yes,no,no,no,1,no,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2017,2,212.26,214.26,7070000,8880,2,1,1,yes,no,no,no,yes,1,no,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2017,3,213.41,213.94,7070000,6240,4,2,2,yes,no,no,no,yes,1,no,furnished
traditional,purchase-only,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2017,4,216.72,216.07,7035000,6360,4,2,3,yes,no,no,no,yes,2,yes,furnished
traditional,purchase-only,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2017,5,219.5,216.29,7000000,11175,3,1,1,yes,no,yes,no,yes,1,yes,furnished
traditional,purchase-only,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2017,6,222.47,217.59,6930000,8880,3,2,2,yes,no,yes,no,yes,1,no,furnished
traditional,purchase-only,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2017,7,223.63,218.58,6930000,13200,2,1,1,yes,no,yes,yes,no,1,no,furnished
traditional,purchase-only,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2017,8,224.51,220.18,6895000,7700,3,2,1,yes,no,no,no,no,2,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2017,9,224.31,221.4,6860000,6000,3,1,1,yes,no,no,no,yes,1,no,furnished
traditional,purchase-only,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2017,10,223.67,221.89,6790000,12090,4,2,2,yes,no,no,no,no,2,yes,furnished
traditional,purchase-only,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2017,11,222.55,221.68,6790000,4000,3,2,2,yes,no,yes,no,yes,0,yes,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2017,12,222.46,222.91,6755000,6000,4,2,4,yes,no,no,no,yes,0,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2018,1,223.86,224.7,6720000,5020,3,1,4,yes,no,no,no,yes,0,yes,unfurnished
traditional,purchase-only,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2018,2,223.34,225.1,6685000,6600,2,2,4,yes,no,yes,no,no,0,yes,furnished
traditional,purchase-only,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2018,3,228.04,228.28,6650000,4040,3,1,2,yes,no,yes,yes,no,1,no,furnished
traditional,purchase-only,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2018,4,228.17,227.1,6650000,4260,4,2,2,yes,no,no,yes,no,0,no,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2018,5,231.13,227.65,6650000,6420,3,2,3,yes,no,no,no,yes,0,yes,furnished
traditional,purchase-only,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2018,6,233.34,228.55,6650000,6500,3,2,3,yes,no,no,no,yes,0,yes,furnished
traditional,purchase-only,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2018,7,234.68,229.58,6650000,5700,3,1,1,yes,yes,yes,no,yes,2,yes,furnished
traditional,purchase-only,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2018,8,233.65,229.43,6650000,6000,3,2,3,yes,yes,no,no,yes,0,no,furnished
traditional,purchase-only,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2018,9,233.46,230.49,6629000,6000,3,1,2,yes,no,no,yes,no,1,yes,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2018,10,231.91,230.08,6615000,4000,3,2,2,yes,no,yes,no,yes,1,no,semi-furnished
